topic,LABEL_0,LABEL_1,LABEL_2
107,0.423963133640553,0.5483870967741935,0.027649769585253458
108,0.3209302325581395,0.6558139534883721,0.023255813953488372
109,0.431924882629108,0.39436619718309857,0.17370892018779344
110,0.7843137254901961,0.20588235294117646,0.00980392156862745
111,0.7635467980295566,0.19704433497536947,0.03940886699507389
112,0.39800995024875624,0.5970149253731343,0.004975124378109453
113,0.73,0.255,0.015
114,0.8040201005025126,0.18090452261306533,0.01507537688442211
115,0.9747474747474747,0.020202020202020204,0.005050505050505051
116,0.3299492385786802,0.350253807106599,0.3197969543147208
117,0.5888324873096447,0.3756345177664975,0.03553299492385787
118,0.32142857142857145,0.5459183673469388,0.1326530612244898
119,0.48677248677248675,0.4973544973544973,0.015873015873015872
120,0.0797872340425532,0.5106382978723404,0.4095744680851064
121,0.7754010695187166,0.20320855614973263,0.0213903743315508
122,0.33689839572192515,0.6042780748663101,0.058823529411764705
123,0.12903225806451613,0.553763440860215,0.3172043010752688
124,0.13440860215053763,0.6451612903225806,0.22043010752688172
125,0.043243243243243246,0.4864864864864865,0.4702702702702703
126,0.9180327868852459,0.08196721311475409,0.0
127,0.5604395604395604,0.4230769230769231,0.016483516483516484
128,0.398876404494382,0.5842696629213483,0.016853932584269662
129,0.519774011299435,0.3898305084745763,0.0903954802259887
130,0.8103448275862069,0.1724137931034483,0.017241379310344827
131,0.6491228070175439,0.3333333333333333,0.017543859649122806
132,0.5614035087719298,0.4327485380116959,0.005847953216374269
133,0.6705882352941176,0.32941176470588235,0.0
134,0.9823529411764705,0.01764705882352941,0.0
135,0.3588235294117647,0.35294117647058826,0.28823529411764703
136,0.5240963855421686,0.46987951807228917,0.006024096385542169
137,0.4397590361445783,0.5240963855421686,0.03614457831325301
138,0.3374233128834356,0.6134969325153374,0.049079754601226995
139,0.08588957055214724,0.2331288343558282,0.6809815950920245
140,0.2911392405063291,0.6329113924050633,0.0759493670886076
141,0.7898089171974523,0.21019108280254778,0.0
142,0.2838709677419355,0.6451612903225806,0.07096774193548387
143,0.9090909090909091,0.08441558441558442,0.006493506493506494
144,0.2875816993464052,0.6928104575163399,0.0196078431372549
145,0.5032679738562091,0.477124183006536,0.0196078431372549
146,0.07894736842105263,0.7105263157894737,0.21052631578947367
147,0.21052631578947367,0.631578947368421,0.15789473684210525
148,0.6907894736842105,0.3092105263157895,0.0
149,0.609271523178808,0.33774834437086093,0.052980132450331126
150,0.1986754966887417,0.7682119205298014,0.033112582781456956
151,0.8543046357615894,0.13245033112582782,0.013245033112582781
152,0.3841059602649007,0.5364238410596026,0.07947019867549669
153,0.30666666666666664,0.64,0.05333333333333334
154,0.5266666666666666,0.44666666666666666,0.02666666666666667
155,0.4266666666666667,0.37333333333333335,0.2
156,0.7583892617449665,0.19463087248322147,0.04697986577181208
157,0.3945578231292517,0.5714285714285714,0.034013605442176874
158,0.3776223776223776,0.5034965034965035,0.11888111888111888
159,0.06993006993006994,0.7342657342657343,0.1958041958041958
160,0.31690140845070425,0.49295774647887325,0.19014084507042253
161,0.4714285714285714,0.4928571428571429,0.03571428571428571
162,0.28776978417266186,0.4892086330935252,0.22302158273381295
163,0.302158273381295,0.5827338129496403,0.11510791366906475
164,0.5611510791366906,0.39568345323741005,0.04316546762589928
165,0.45323741007194246,0.5467625899280576,0.0
166,0.463768115942029,0.5362318840579711,0.0
167,0.6884057971014492,0.3115942028985507,0.0
168,0.5620437956204379,0.3284671532846715,0.10948905109489052
169,0.8970588235294118,0.10294117647058823,0.0
170,0.4222222222222222,0.562962962962963,0.014814814814814815
171,0.8814814814814815,0.1111111111111111,0.007407407407407408
172,0.8666666666666667,0.13333333333333333,0.0
173,0.8888888888888888,0.1111111111111111,0.0
174,0.9253731343283582,0.07462686567164178,0.0
175,0.631578947368421,0.3609022556390977,0.007518796992481203
176,0.8787878787878788,0.12121212121212122,0.0
177,0.0,0.9923076923076923,0.007692307692307693
178,0.36153846153846153,0.5923076923076923,0.046153846153846156
179,0.6307692307692307,0.35384615384615387,0.015384615384615385
180,0.9922480620155039,0.007751937984496124,0.0
181,0.13953488372093023,0.751937984496124,0.10852713178294573
182,0.6640625,0.25,0.0859375
183,0.4921875,0.5,0.0078125
184,0.4375,0.53125,0.03125
185,0.07874015748031496,0.2755905511811024,0.6456692913385826
186,0.23622047244094488,0.7480314960629921,0.015748031496062992
187,0.1935483870967742,0.8064516129032258,0.0
188,0.14516129032258066,0.6854838709677419,0.1693548387096774
189,0.3709677419354839,0.5725806451612904,0.056451612903225805
190,0.36585365853658536,0.6260162601626016,0.008130081300813009
191,1.0,0.0,0.0
192,0.37398373983739835,0.43902439024390244,0.18699186991869918
193,0.20491803278688525,0.5409836065573771,0.2540983606557377
194,0.6198347107438017,0.34710743801652894,0.03305785123966942
195,0.23140495867768596,0.7355371900826446,0.03305785123966942
196,0.675,0.325,0.0
197,0.2184873949579832,0.7310924369747899,0.05042016806722689
198,0.2966101694915254,0.6101694915254238,0.09322033898305085
199,0.2542372881355932,0.7457627118644068,0.0
200,0.05982905982905983,0.7521367521367521,0.18803418803418803
201,0.02564102564102564,0.9401709401709402,0.03418803418803419
202,0.6206896551724138,0.33620689655172414,0.04310344827586207
203,0.12931034482758622,0.4051724137931034,0.46551724137931033
204,0.8,0.2,0.0
205,0.6956521739130435,0.23478260869565218,0.06956521739130435
206,0.4608695652173913,0.5304347826086957,0.008695652173913044
207,0.991304347826087,0.008695652173913044,0.0
208,0.8782608695652174,0.12173913043478261,0.0
209,0.9298245614035088,0.07017543859649122,0.0
210,0.9823008849557522,0.008849557522123894,0.008849557522123894
211,0.8761061946902655,0.09734513274336283,0.02654867256637168
212,0.7699115044247787,0.21238938053097345,0.017699115044247787
213,0.9557522123893806,0.035398230088495575,0.008849557522123894
214,0.625,0.35714285714285715,0.017857142857142856
215,0.5045045045045045,0.4774774774774775,0.018018018018018018
216,0.8918918918918919,0.0990990990990991,0.009009009009009009
217,0.6454545454545455,0.2909090909090909,0.06363636363636363
218,0.2018348623853211,0.5688073394495413,0.22935779816513763
219,0.3944954128440367,0.6055045871559633,0.0
220,0.5137614678899083,0.44954128440366975,0.03669724770642202
221,0.9259259259259259,0.07407407407407407,0.0
222,0.5092592592592593,0.4166666666666667,0.07407407407407407
223,0.25,0.7314814814814815,0.018518518518518517
224,0.046296296296296294,0.7407407407407407,0.21296296296296297
225,0.7850467289719626,0.17757009345794392,0.037383177570093455
226,0.897196261682243,0.102803738317757,0.0
227,0.6448598130841121,0.35514018691588783,0.0
228,0.39622641509433965,0.5660377358490566,0.03773584905660377
229,0.5849056603773585,0.3867924528301887,0.02830188679245283
230,0.7735849056603774,0.20754716981132076,0.018867924528301886
231,0.12380952380952381,0.8571428571428571,0.01904761904761905
232,0.9038461538461539,0.0673076923076923,0.028846153846153848
233,0.0,1.0,0.0
234,0.22330097087378642,0.4854368932038835,0.2912621359223301
235,0.8316831683168316,0.16831683168316833,0.0
236,0.79,0.19,0.02
237,0.63,0.37,0.0
238,0.98,0.02,0.0
239,0.9595959595959596,0.04040404040404041,0.0
240,0.6262626262626263,0.3434343434343434,0.030303030303030304
241,0.7040816326530612,0.2653061224489796,0.030612244897959183
242,0.7448979591836735,0.24489795918367346,0.01020408163265306
243,0.7319587628865979,0.2268041237113402,0.041237113402061855
244,0.1134020618556701,0.7731958762886598,0.1134020618556701
245,0.9690721649484536,0.030927835051546393,0.0
246,0.6979166666666666,0.2916666666666667,0.010416666666666666
247,0.021052631578947368,0.9789473684210527,0.0
248,1.0,0.0,0.0
249,0.4842105263157895,0.5052631578947369,0.010526315789473684
250,1.0,0.0,0.0
251,0.8617021276595744,0.11702127659574468,0.02127659574468085
252,0.06382978723404255,0.6808510638297872,0.2553191489361702
253,0.8617021276595744,0.11702127659574468,0.02127659574468085
254,0.7446808510638298,0.22340425531914893,0.031914893617021274
255,0.4838709677419355,0.5161290322580645,0.0
256,0.8817204301075269,0.0967741935483871,0.021505376344086023
257,0.8695652173913043,0.13043478260869565,0.0
258,0.25274725274725274,0.7362637362637363,0.01098901098901099
259,0.21978021978021978,0.5934065934065934,0.18681318681318682
260,0.5333333333333333,0.43333333333333335,0.03333333333333333
261,0.6179775280898876,0.34831460674157305,0.033707865168539325
262,0.3146067415730337,0.651685393258427,0.033707865168539325
263,0.7415730337078652,0.24719101123595505,0.011235955056179775
264,0.36363636363636365,0.5340909090909091,0.10227272727272728
265,0.125,0.45454545454545453,0.42045454545454547
266,0.09090909090909091,0.8522727272727273,0.056818181818181816
267,0.8863636363636364,0.11363636363636363,0.0
268,0.7954545454545454,0.20454545454545456,0.0
269,0.4482758620689655,0.5287356321839081,0.022988505747126436
270,0.12643678160919541,0.5172413793103449,0.3563218390804598
271,0.3563218390804598,0.6091954022988506,0.034482758620689655
272,0.6511627906976745,0.29069767441860467,0.05813953488372093
273,0.20930232558139536,0.7441860465116279,0.046511627906976744
274,0.10465116279069768,0.5581395348837209,0.3372093023255814
275,0.7209302325581395,0.2558139534883721,0.023255813953488372
276,0.4117647058823529,0.5058823529411764,0.08235294117647059
277,0.8117647058823529,0.18823529411764706,0.0
278,0.7857142857142857,0.20238095238095238,0.011904761904761904
279,0.9759036144578314,0.024096385542168676,0.0
280,0.8433734939759037,0.14457831325301204,0.012048192771084338
281,0.3780487804878049,0.34146341463414637,0.2804878048780488
282,0.06097560975609756,0.6097560975609756,0.32926829268292684
283,0.4878048780487805,0.5121951219512195,0.0
284,0.7682926829268293,0.23170731707317074,0.0
285,0.9506172839506173,0.04938271604938271,0.0
286,0.725,0.25,0.025
287,1.0,0.0,0.0
288,0.02531645569620253,0.8734177215189873,0.10126582278481013
289,0.5822784810126582,0.4177215189873418,0.0
290,0.5,0.41025641025641024,0.08974358974358974
291,0.8333333333333334,0.16666666666666666,0.0
292,0.8974358974358975,0.08974358974358974,0.01282051282051282
293,0.3717948717948718,0.6025641025641025,0.02564102564102564
294,0.6753246753246753,0.3246753246753247,0.0
295,0.7922077922077922,0.2077922077922078,0.0
296,0.2857142857142857,0.7142857142857143,0.0
297,0.40789473684210525,0.4473684210526316,0.14473684210526316
298,0.9473684210526315,0.05263157894736842,0.0
299,0.9868421052631579,0.013157894736842105,0.0
300,0.5921052631578947,0.3684210526315789,0.039473684210526314
301,0.16,0.6266666666666667,0.21333333333333335
302,0.08,0.8133333333333334,0.10666666666666667
303,0.22666666666666666,0.56,0.21333333333333335
304,0.7733333333333333,0.22666666666666666,0.0
305,0.8108108108108109,0.1891891891891892,0.0
306,0.25675675675675674,0.5,0.24324324324324326
307,0.8513513513513513,0.12162162162162163,0.02702702702702703
308,0.5,0.5,0.0
309,0.7162162162162162,0.2702702702702703,0.013513513513513514
310,0.8356164383561644,0.1232876712328767,0.0410958904109589
311,0.589041095890411,0.410958904109589,0.0
312,0.2054794520547945,0.7534246575342466,0.0410958904109589
313,0.05555555555555555,0.1388888888888889,0.8055555555555556
314,0.7083333333333334,0.2916666666666667,0.0
315,0.8055555555555556,0.18055555555555555,0.013888888888888888
316,0.3333333333333333,0.6388888888888888,0.027777777777777776
317,0.0,1.0,0.0
318,0.9861111111111112,0.013888888888888888,0.0
319,0.4305555555555556,0.5138888888888888,0.05555555555555555
320,0.9861111111111112,0.013888888888888888,0.0
321,0.9583333333333334,0.041666666666666664,0.0
322,0.4027777777777778,0.5694444444444444,0.027777777777777776
323,0.9305555555555556,0.05555555555555555,0.013888888888888888
324,0.22535211267605634,0.7464788732394366,0.028169014084507043
325,0.4507042253521127,0.30985915492957744,0.23943661971830985
326,0.14084507042253522,0.7887323943661971,0.07042253521126761
327,0.8285714285714286,0.17142857142857143,0.0
328,0.5571428571428572,0.4142857142857143,0.02857142857142857
329,0.42857142857142855,0.5285714285714286,0.04285714285714286
330,0.02857142857142857,0.7857142857142857,0.18571428571428572
331,0.8,0.14285714285714285,0.05714285714285714
332,0.8260869565217391,0.17391304347826086,0.0
333,1.0,0.0,0.0
334,0.9852941176470589,0.014705882352941176,0.0
335,0.417910447761194,0.5223880597014925,0.05970149253731343
336,0.9552238805970149,0.029850746268656716,0.014925373134328358
337,0.5223880597014925,0.43283582089552236,0.04477611940298507
338,0.5970149253731343,0.3880597014925373,0.014925373134328358
339,0.8656716417910447,0.13432835820895522,0.0
340,0.9696969696969697,0.030303030303030304,0.0
341,0.3484848484848485,0.6212121212121212,0.030303030303030304
342,0.8333333333333334,0.15151515151515152,0.015151515151515152
343,0.30303030303030304,0.3939393939393939,0.30303030303030304
344,0.4696969696969697,0.5303030303030303,0.0
345,0.15151515151515152,0.7121212121212122,0.13636363636363635
346,1.0,0.0,0.0
347,0.21212121212121213,0.7878787878787878,0.0
348,0.8615384615384616,0.13846153846153847,0.0
349,0.8,0.2,0.0
350,0.06153846153846154,0.8307692307692308,0.1076923076923077
351,0.9384615384615385,0.06153846153846154,0.0
352,0.46875,0.515625,0.015625
353,1.0,0.0,0.0
354,0.0625,0.265625,0.671875
355,0.078125,0.671875,0.25
356,0.3125,0.6875,0.0
357,0.3125,0.546875,0.140625
358,0.640625,0.34375,0.015625
359,0.4375,0.546875,0.015625
360,0.9375,0.0625,0.0
361,0.5238095238095238,0.4444444444444444,0.031746031746031744
362,0.031746031746031744,0.5238095238095238,0.4444444444444444
363,0.6507936507936508,0.3492063492063492,0.0
364,0.6507936507936508,0.3492063492063492,0.0
365,0.27419354838709675,0.41935483870967744,0.3064516129032258
366,0.9516129032258065,0.04838709677419355,0.0
367,0.3387096774193548,0.6451612903225806,0.016129032258064516
368,0.24193548387096775,0.6774193548387096,0.08064516129032258
369,0.4838709677419355,0.5,0.016129032258064516
370,0.8064516129032258,0.1935483870967742,0.0
371,0.08064516129032258,0.7903225806451613,0.12903225806451613
372,0.9354838709677419,0.06451612903225806,0.0
373,0.27419354838709675,0.7258064516129032,0.0
374,1.0,0.0,0.0
375,0.9672131147540983,0.03278688524590164,0.0
376,0.7868852459016393,0.18032786885245902,0.03278688524590164
377,0.5,0.4166666666666667,0.08333333333333333
378,0.8333333333333334,0.15,0.016666666666666666
379,0.9833333333333333,0.016666666666666666,0.0
380,0.45,0.5333333333333333,0.016666666666666666
381,0.016666666666666666,0.8833333333333333,0.1
382,0.11666666666666667,0.75,0.13333333333333333
383,0.03333333333333333,0.65,0.31666666666666665
384,0.4166666666666667,0.5666666666666667,0.016666666666666666
385,0.3559322033898305,0.5423728813559322,0.1016949152542373
386,0.4745762711864407,0.4745762711864407,0.05084745762711865
387,0.3389830508474576,0.576271186440678,0.0847457627118644
388,0.5423728813559322,0.4576271186440678,0.0
389,0.7288135593220338,0.2711864406779661,0.0
390,0.5423728813559322,0.4576271186440678,0.0
391,0.3793103448275862,0.6206896551724138,0.0
392,0.3448275862068966,0.3793103448275862,0.27586206896551724
393,0.08620689655172414,0.6724137931034483,0.2413793103448276
394,0.08620689655172414,0.8275862068965517,0.08620689655172414
395,0.8275862068965517,0.1724137931034483,0.0
396,0.3448275862068966,0.6551724137931034,0.0
397,0.9655172413793104,0.034482758620689655,0.0
398,0.43859649122807015,0.543859649122807,0.017543859649122806
399,0.19298245614035087,0.8070175438596491,0.0
400,0.17543859649122806,0.8070175438596491,0.017543859649122806
401,0.9473684210526315,0.03508771929824561,0.017543859649122806
402,0.7543859649122807,0.17543859649122806,0.07017543859649122
403,0.9122807017543859,0.08771929824561403,0.0
404,0.9649122807017544,0.03508771929824561,0.0
405,0.21428571428571427,0.7678571428571429,0.017857142857142856
406,0.9642857142857143,0.03571428571428571,0.0
407,0.8928571428571429,0.10714285714285714,0.0
408,0.26785714285714285,0.7321428571428571,0.0
409,0.5357142857142857,0.39285714285714285,0.07142857142857142
410,0.375,0.625,0.0
411,0.0,0.9642857142857143,0.03571428571428571
412,0.10714285714285714,0.8928571428571429,0.0
413,0.03636363636363636,0.9454545454545454,0.01818181818181818
414,0.8363636363636363,0.16363636363636364,0.0
415,0.4,0.5454545454545454,0.05454545454545454
416,0.10909090909090909,0.41818181818181815,0.4727272727272727
417,0.4,0.4727272727272727,0.12727272727272726
418,0.05454545454545454,0.8909090909090909,0.05454545454545454
419,0.8909090909090909,0.09090909090909091,0.01818181818181818
420,0.8888888888888888,0.09259259259259259,0.018518518518518517
421,0.5370370370370371,0.37037037037037035,0.09259259259259259
422,0.7962962962962963,0.2037037037037037,0.0
423,0.3148148148148148,0.6481481481481481,0.037037037037037035
424,0.5740740740740741,0.4074074074074074,0.018518518518518517
425,0.9444444444444444,0.05555555555555555,0.0
426,0.8148148148148148,0.18518518518518517,0.0
427,0.7547169811320755,0.24528301886792453,0.0
428,0.8679245283018868,0.1320754716981132,0.0
429,0.03773584905660377,0.9622641509433962,0.0
430,0.9245283018867925,0.07547169811320754,0.0
431,0.8867924528301887,0.018867924528301886,0.09433962264150944
432,0.22641509433962265,0.7547169811320755,0.018867924528301886
433,0.018867924528301886,0.9811320754716981,0.0
434,0.37735849056603776,0.5471698113207547,0.07547169811320754
435,0.41509433962264153,0.5660377358490566,0.018867924528301886
436,0.5283018867924528,0.41509433962264153,0.05660377358490566
437,0.8076923076923077,0.17307692307692307,0.019230769230769232
438,0.5384615384615384,0.4230769230769231,0.038461538461538464
439,0.23076923076923078,0.7692307692307693,0.0
440,0.9230769230769231,0.07692307692307693,0.0
441,1.0,0.0,0.0
442,0.7884615384615384,0.21153846153846154,0.0
443,0.9423076923076923,0.038461538461538464,0.019230769230769232
444,0.8823529411764706,0.11764705882352941,0.0
445,0.49019607843137253,0.4117647058823529,0.09803921568627451
446,0.45098039215686275,0.49019607843137253,0.058823529411764705
447,0.1568627450980392,0.8431372549019608,0.0
448,0.5294117647058824,0.45098039215686275,0.0196078431372549
449,0.9019607843137255,0.0784313725490196,0.0196078431372549
450,1.0,0.0,0.0
451,0.22,0.6,0.18
452,0.98,0.0,0.02
453,0.46,0.48,0.06
454,0.22,0.74,0.04
455,0.6,0.34,0.06
456,0.98,0.02,0.0
457,1.0,0.0,0.0
458,0.92,0.08,0.0
459,0.7142857142857143,0.20408163265306123,0.08163265306122448
460,0.7142857142857143,0.22448979591836735,0.061224489795918366
461,0.6326530612244898,0.3673469387755102,0.0
462,0.5102040816326531,0.46938775510204084,0.02040816326530612
463,0.14285714285714285,0.46938775510204084,0.3877551020408163
464,0.9183673469387755,0.08163265306122448,0.0
465,0.5714285714285714,0.3877551020408163,0.04081632653061224
466,0.7346938775510204,0.1836734693877551,0.08163265306122448
467,0.6122448979591837,0.3877551020408163,0.0
468,0.0625,0.9375,0.0
469,0.9375,0.0625,0.0
470,0.0,0.5416666666666666,0.4583333333333333
471,1.0,0.0,0.0
472,0.020833333333333332,0.7708333333333334,0.20833333333333334
473,1.0,0.0,0.0
474,0.6458333333333334,0.3125,0.041666666666666664
475,0.0625,0.9375,0.0
476,0.4583333333333333,0.5416666666666666,0.0
477,0.5,0.4583333333333333,0.041666666666666664
478,0.9583333333333334,0.041666666666666664,0.0
479,0.6875,0.3125,0.0
480,0.9583333333333334,0.041666666666666664,0.0
481,0.6666666666666666,0.3333333333333333,0.0
482,0.7872340425531915,0.2127659574468085,0.0
483,0.851063829787234,0.14893617021276595,0.0
484,0.7021276595744681,0.2978723404255319,0.0
485,0.0425531914893617,0.8936170212765957,0.06382978723404255
486,0.5531914893617021,0.3617021276595745,0.0851063829787234
487,0.9361702127659575,0.06382978723404255,0.0
488,0.9361702127659575,0.06382978723404255,0.0
489,0.8723404255319149,0.10638297872340426,0.02127659574468085
490,1.0,0.0,0.0
491,0.9361702127659575,0.06382978723404255,0.0
492,0.2765957446808511,0.6595744680851063,0.06382978723404255
493,0.6956521739130435,0.30434782608695654,0.0
494,1.0,0.0,0.0
495,0.2826086956521739,0.4782608695652174,0.2391304347826087
496,0.0,0.391304347826087,0.6086956521739131
497,0.8043478260869565,0.1956521739130435,0.0
498,0.8043478260869565,0.1956521739130435,0.0
499,0.8478260869565217,0.10869565217391304,0.043478260869565216
500,0.24444444444444444,0.7333333333333333,0.022222222222222223
501,0.9777777777777777,0.022222222222222223,0.0
502,0.4222222222222222,0.5555555555555556,0.022222222222222223
503,0.9777777777777777,0.022222222222222223,0.0
504,0.2222222222222222,0.7555555555555555,0.022222222222222223
505,0.13333333333333333,0.5555555555555556,0.3111111111111111
506,0.9333333333333333,0.06666666666666667,0.0
507,0.0,0.4888888888888889,0.5111111111111111
508,0.8,0.2,0.0
509,0.9555555555555556,0.044444444444444446,0.0
510,0.044444444444444446,0.26666666666666666,0.6888888888888889
511,0.8222222222222222,0.17777777777777778,0.0
512,0.3111111111111111,0.6888888888888889,0.0
513,0.9318181818181818,0.06818181818181818,0.0
514,0.8409090909090909,0.1590909090909091,0.0
515,0.9545454545454546,0.045454545454545456,0.0
516,0.36363636363636365,0.5909090909090909,0.045454545454545456
517,0.6363636363636364,0.3181818181818182,0.045454545454545456
518,0.7954545454545454,0.20454545454545456,0.0
519,1.0,0.0,0.0
520,0.045454545454545456,0.8636363636363636,0.09090909090909091
521,0.25,0.6818181818181818,0.06818181818181818
522,1.0,0.0,0.0
523,0.5909090909090909,0.4090909090909091,0.0
524,0.20454545454545456,0.7272727272727273,0.06818181818181818
525,0.13953488372093023,0.5581395348837209,0.3023255813953488
526,0.8604651162790697,0.13953488372093023,0.0
527,0.6744186046511628,0.32558139534883723,0.0
528,0.9069767441860465,0.09302325581395349,0.0
529,0.16279069767441862,0.7906976744186046,0.046511627906976744
530,0.8604651162790697,0.13953488372093023,0.0
531,0.7441860465116279,0.2558139534883721,0.0
532,0.9534883720930233,0.046511627906976744,0.0
533,1.0,0.0,0.0
534,0.6744186046511628,0.32558139534883723,0.0
